id,address_state,application_type,emp_length,emp_title,grade,home_ownership,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment,issue_date
1064736,CA,INDIVIDUAL,"10+ years","postal service",C,RENT,14-12-2021,15-01-2021,"Fully Paid",15-02-2021,1298775,"Debt consolidation",C5," 36 months",Verified,53000,0.1309,351.38,0.1596,10000,19,12649,2021-12-11
1064727,PA,INDIVIDUAL,"5 years","wells fargo",B,MORTGAGE,12-11-2021,12-06-2021,"Charged Off",12-07-2021,1298762,"Debt consolidation",B5," 36 months",Verified,35360,0.2311,297.72,0.1269,8875,13,2047,2021-12-11
1042668,FL,INDIVIDUAL,"10+ years","U.S. Postal Service",B,RENT,16-05-2021,15-01-2021,"Fully Paid",15-02-2021,1272939,"Debt consolidation",B3," 36 months",Verified,54000,0.2336,514.34,0.1171,15550,16,18516,2021-12-11
1064862,NJ,INDIVIDUAL,"8 years","emeroson animal hospital",C,RENT,16-05-2021,16-05-2021,Current,16-06-2021,1298709,"Debt consolidation",C4," 60 months","Not Verified",65000,0.1684,406.85,0.1527,17000,16,21555,2021-12-11
1032875,CA,INDIVIDUAL,"6 years","Morongo Band of Mission Indians",A,OWN,16-05-2021,15-01-2021,"Fully Paid",15-02-2021,1262430,"Debt consolidation",A5," 36 months","Not Verified",28800,0.2429,281.81,0.089,8875,23,10145,2021-12-11
1064681,TX,INDIVIDUAL,"3 years","Mish Mash Inc",B,RENT,16-05-2021,15-01-2021,"Fully Paid",15-02-2021,1298511,"Debt consolidation",B4," 36 months","Not Verified",36000,0.2167,193.81,0.1242,5800,20,6977,2021-12-11
1064383,NJ,INDIVIDUAL,"2 years","Simms metal management",B,RENT,16-05-2021,14-06-2021,"Fully Paid",14-07-2021,1298181,"Debt consolidation",B3," 36 months","Not Verified",40000,0.2226,330.76,0.1171,10000,17,11820,2021-12-11
1064636,OR,INDIVIDUAL,"3 years","Sterling Savings Bank",A,RENT,14-02-2021,13-09-2021,"Charged Off",13-10-2021,1298456,"Debt consolidation",A5," 36 months","Source Verified",32000,0.0675,381.04,0.089,12000,12,8740,2021-12-11
1064805,FL,INDIVIDUAL,"6 years","Carrollton School",A,OWN,16-04-2021,15-01-2021,"Fully Paid",15-02-2021,1298641,"Debt consolidation",A4," 36 months",Verified,75000,0.1058,750.97,0.079,24000,22,27035,2021-12-11
1056865,NJ,INDIVIDUAL,"3 years","Pkm Panel Systems Corp.",B,OWN,14-05-2021,13-12-2021,"Charged Off",13-01-2022,1288419,"Debt consolidation",B5," 60 months",Verified,30000,0.2476,338.93,0.1269,15000,17,9544,2021-12-11
1064783,WA,INDIVIDUAL,"1 year",PBM&M,B,RENT,12-09-2021,12-04-2021,"Charged Off",12-05-2021,1298613,"Debt consolidation",B5," 36 months","Source Verified",36000,0.148,270.04,0.1269,8050,7,1331,2021-12-11
1064623,CA,INDIVIDUAL,"6 years","ECR Inc",B,RENT,16-05-2021,15-01-2021,"Fully Paid",15-02-2021,1298440,"Debt consolidation",B2," 36 months","Not Verified",60000,0.1636,182.42,0.1065,5600,25,6567,2021-12-11
1064781,MO,INDIVIDUAL,"4 years","Columbia Daily Tribune",A,RENT,16-05-2021,15-01-2021,"Fully Paid",15-02-2021,1298611,"Debt consolidation",A4," 36 months","Not Verified",40000,0.1089,168.97,0.079,5400,15,6083,2021-12-11
1064608,KY,INDIVIDUAL,"< 1 year","Fidelity Investments",A,RENT,14-07-2021,14-02-2021,"Charged Off",14-03-2021,1298422,"Debt consolidation",A4," 60 months",Verified,30084,0.0168,121.38,0.079,6000,15,3662,2021-12-11
1064585,FL,INDIVIDUAL,"10+ years","CDC Builders, Inc.",D,MORTGAGE,16-02-2021,16-01-2021,"Fully Paid",16-02-2021,1298397,"Debt consolidation",D5," 60 months","Source Verified",63000,0.1743,400.82,0.1825,15700,16,23723,2021-12-11
1064548,FL,INDIVIDUAL,"1 year","STRAIGHT LINE LOGISTICS",A,RENT,14-12-2021,15-01-2021,"Fully Paid",15-02-2021,1298574,"Debt consolidation",A2," 36 months","Source Verified",276000,0.0182,153.52,0.0662,5000,18,5527,2021-12-11
1064462,OH,INDIVIDUAL,"6 years","Smartsips LLC",B,RENT,16-05-2021,15-01-2021,"Fully Paid",15-02-2021,1298274,"Debt consolidation",B3," 36 months",Verified,26400,0.1409,327.46,0.1171,9900,11,11788,2021-12-11
1064579,FL,INDIVIDUAL,"3 years","Santa Rosa County School Board",B,MORTGAGE,15-11-2021,15-01-2021,"Fully Paid",15-02-2021,1298391,"Debt consolidation",B3," 36 months","Source Verified",68400,0.057,496.14,0.1171,15000,9,17861,2021-12-11
1046511,WI,INDIVIDUAL,"1 year",Multiband,C,RENT,16-05-2021,15-01-2021,"Fully Paid",15-02-2021,1277556,"Debt consolidation",C5," 36 months","Not Verified",29120,0.2085,219.61,0.1596,6250,12,7906,2021-12-11
1029191,WI,INDIVIDUAL,"< 1 year",Multiband,D,RENT,16-05-2021,15-01-2021,"Fully Paid",15-02-2021,1258545,"Debt consolidation",D1," 36 months","Not Verified",29120,0.1797,225.93,0.1629,6400,14,8133,2021-12-11
1064567,NJ,INDIVIDUAL,"4 years",Lifecell,C,MORTGAGE,16-05-2021,15-01-2021,"Fully Paid",15-02-2021,1298378,"Debt consolidation",C4," 36 months","Not Verified",54000,0.1707,417.58,0.1527,12000,34,15033,2021-12-11
1064500,AR,INDIVIDUAL,"5 years","Arkansas Highway & Transportation",A,MORTGAGE,14-12-2021,14-04-2021,"Fully Paid",14-05-2021,1298518,"Debt consolidation",A5," 36 months",Verified,30000,0.0648,476.3,0.089,15000,10,17023,2021-12-11
1064317,CA,INDIVIDUAL,"3 years","Hopland Shokawah Casino",C,RENT,15-01-2021,13-10-2021,"Fully Paid",13-11-2021,1298320,"Debt consolidation",C2," 36 months","Not Verified",40000,0.1653,349.96,0.1427,10200,10,12188,2021-12-11
1060374,FL,INDIVIDUAL,"3 years","DEI Services Corp a Kratos Co",D,MORTGAGE,16-05-2021,14-06-2021,"Fully Paid",14-07-2021,1292126,"Debt consolidation",D1," 36 months","Not Verified",68000,0.2185,229.46,0.1629,6500,17,8197,2021-12-11
1064452,MI,INDIVIDUAL,"8 years","Department of Defense",F,MORTGAGE,16-05-2021,13-10-2021,"Fully Paid",13-11-2021,1298261,"Debt consolidation",F2," 60 months",Verified,95000,0.0894,625.86,0.2128,23000,35,30968,2021-12-11
1064284,CA,INDIVIDUAL,"3 years","The Home Depot",C,OWN,14-12-2021,14-12-2021,"Fully Paid",14-01-2022,1298080,"Debt consolidation",C1," 36 months",Verified,30000,0.1448,271.45,0.1349,8000,21,9772,2021-12-11
1063081,KY,INDIVIDUAL,"1 year","Duro Bag",A,RENT,13-10-2021,13-09-2021,"Fully Paid",13-10-2021,1295580,"Debt consolidation",A3," 36 months",Verified,30000,0.284,276.11,0.0751,8875,27,9740,2021-12-11
1064407,PA,INDIVIDUAL,"3 years","reading site",B,RENT,15-01-2021,15-01-2021,"Fully Paid",15-02-2021,1298209,"Debt consolidation",B4," 36 months","Not Verified",42000,0.2026,267.33,0.1242,8000,11,9641,2021-12-11
1035800,CA,INDIVIDUAL,"10+ years",Macy's,C,RENT,16-05-2021,12-09-2021,"Charged Off",12-10-2021,1265435,"Debt consolidation",C3," 60 months",Verified,75000,0.1651,399.55,0.1465,20000,16,3613,2021-12-11
1059751,NY,INDIVIDUAL,"3 years","Finch Paper",C,MORTGAGE,13-12-2021,13-12-2021,"Fully Paid",13-01-2022,1291568,"Debt consolidation",C1," 36 months","Source Verified",27000,0.1022,325.74,0.1349,9600,27,11412,2021-12-11
1064386,PA,INDIVIDUAL,"10+ years","Lockheed Martin",B,MORTGAGE,16-05-2021,16-04-2021,Current,16-05-2021,1298184,"Debt consolidation",B5," 60 months",Verified,130000,0.2613,372.25,0.1269,25975,29,19343,2021-12-11
1064221,NC,INDIVIDUAL,"10+ years",WWTS,B,MORTGAGE,16-04-2021,14-12-2021,"Fully Paid",14-01-2022,1298006,"Debt consolidation",B4," 36 months",Verified,80000,0.0561,501.23,0.1242,15000,17,18044,2021-12-11
1064210,CA,INDIVIDUAL,"3 years",Qualcomm,A,MORTGAGE,14-08-2021,14-08-2021,"Fully Paid",14-09-2021,1297995,"Debt consolidation",A2," 36 months","Not Verified",45000,0.2205,276.34,0.0662,9000,17,9933,2021-12-11
1064216,TX,INDIVIDUAL,"2 years","Mineral Wells ISD",A,RENT,16-01-2021,13-06-2021,"Fully Paid",13-07-2021,1298000,"Debt consolidation",A4," 36 months","Source Verified",30000,0.152,438.07,0.079,14000,28,15299,2021-12-11
1064150,PA,INDIVIDUAL,"9 years","Costco Pharmacy",C,RENT,13-04-2021,12-07-2021,"Charged Off",12-08-2021,1298144,"Debt consolidation",C2," 36 months","Source Verified",50000,0.085,291.63,0.1427,8500,27,2445,2021-12-11
1056864,FL,INDIVIDUAL,"9 years","JP Morgan Chase",E,RENT,15-08-2021,15-08-2021,"Fully Paid",15-09-2021,1288418,"Debt consolidation",E2," 60 months","Source Verified",75000,0.0282,389.36,0.1903,15000,12,22607,2021-12-11
1064126,MO,INDIVIDUAL,"5 years","paradise locker meats",D,MORTGAGE,16-05-2021,15-09-2021,"Fully Paid",15-10-2021,1298118,"Debt consolidation",D2," 60 months",Verified,42500,0.1993,525.5,0.1677,21250,13,30786,2021-12-11
1029473,NY,INDIVIDUAL,"2 years","Travelers insurance",C,MORTGAGE,16-04-2021,15-02-2021,"Charged Off",15-03-2021,1258841,"Debt consolidation",C1," 60 months","Source Verified",75000,0.2571,475.63,0.1349,33425,43,19894,2021-12-11
1057239,WA,INDIVIDUAL,"8 years","Skanska USA Civil West, Inc",E,RENT,16-05-2021,16-05-2021,Current,16-06-2021,1288798,"Debt consolidation",E3," 60 months",Verified,195000,0.1172,916.03,0.1942,35000,27,54427,2021-12-11
1064128,TX,INDIVIDUAL,"4 years","Department of Veterans Affairs",C,RENT,16-05-2021,14-06-2021,"Fully Paid",14-07-2021,1298120,"Debt consolidation",C4," 36 months",Verified,54990,0.2095,250.55,0.1527,7200,24,8955,2021-12-11
1063949,AZ,INDIVIDUAL,"< 1 year",Di-Matrix,B,RENT,14-04-2021,13-12-2021,"Charged Off",13-01-2022,1297930,"Debt consolidation",B3," 60 months","Source Verified",40000,0.1818,397.77,0.1171,18000,12,10850,2021-12-11
1064166,TX,INDIVIDUAL,"2 years","Providence Health Network",A,MORTGAGE,14-11-2021,12-07-2021,"Fully Paid",12-08-2021,1268179,"Debt consolidation",A4," 36 months","Source Verified",137000,0.0813,719.68,0.079,23000,37,23981,2021-12-11
1064133,CA,INDIVIDUAL,"10+ years","US Postal Service",D,RENT,16-04-2021,14-11-2021,"Charged Off",14-12-2021,1298122,"Debt consolidation",D2," 60 months",Verified,60000,0.0946,494.59,0.1677,20000,30,18800,2021-12-11
1064094,NY,INDIVIDUAL,"3 years","Miguel Rodriguez Agency",D,RENT,16-05-2021,16-05-2021,Current,16-06-2021,1296684,"Debt consolidation",D4," 60 months","Not Verified",30120,0.1554,151,0.1758,6000,11,8208,2021-12-11
1063528,OH,INDIVIDUAL,"8 years","Merrill Lynch",B,MORTGAGE,15-10-2021,13-07-2021,"Fully Paid",13-08-2021,1296094,"Debt consolidation",B5," 36 months",Verified,135000,0.0852,704.45,0.1269,21000,24,24295,2021-12-11
1063892,TX,INDIVIDUAL,"2 years","Fortress Analytics, Inc.",A,MORTGAGE,14-12-2021,14-12-2021,"Fully Paid",14-01-2022,1296470,"Debt consolidation",A2," 36 months","Not Verified",78000,0.0635,552.67,0.0662,18000,13,19896,2021-12-11
1042841,IL,INDIVIDUAL,"< 1 year","Small Wonders Big Ideas Family",A,RENT,15-04-2021,14-12-2021,"Fully Paid",14-01-2022,1273136,"Debt consolidation",A4," 36 months","Not Verified",25000,0.2434,254.24,0.079,8125,21,9152,2021-12-11
1063864,CA,INDIVIDUAL,"3 years","Park West Landscape, Inc.",A,MORTGAGE,14-12-2021,14-12-2021,"Fully Paid",14-01-2022,1296438,"Debt consolidation",A3," 36 months",Verified,82000,0.1376,584.89,0.0751,18800,24,21056,2021-12-11
1063847,OK,INDIVIDUAL,"5 years","Georgia Pacific of  Muskogee",A,MORTGAGE,14-01-2021,13-12-2021,"Fully Paid",13-01-2022,1296419,"Debt consolidation",A4," 36 months",Verified,42000,0.1966,600.78,0.079,19200,24,21329,2021-12-11
1062833,CA,INDIVIDUAL,"3 years","SALTER LABS",D,RENT,15-10-2021,14-02-2021,"Fully Paid",14-03-2021,1294709,"Debt consolidation",D4," 60 months",Verified,27600,0.187,213.28,0.1758,12875,7,11225,2021-12-11
1063843,CA,INDIVIDUAL,"4 years","National Bank of California",D,RENT,16-05-2021,14-07-2021,"Fully Paid",14-08-2021,1282549,"Debt consolidation",D1," 36 months","Not Verified",35000,0.0922,141.21,0.1629,4000,13,5055,2021-12-11
1063729,AR,INDIVIDUAL,"10+ years",WalMart,C,MORTGAGE,16-05-2021,16-05-2021,Current,16-06-2021,1296299,"Debt consolidation",C1," 60 months",Verified,40900,0.137,414.09,0.1349,18000,19,21918,2021-12-11
1062625,PA,INDIVIDUAL,"10+ years","L. Robert Kimball & Assoc,Inc.",B,RENT,14-12-2021,14-12-2021,"Fully Paid",14-01-2022,1294499,"Debt consolidation",B1," 36 months","Not Verified",73882,0.1145,225.58,0.0991,7000,10,8121,2021-12-11
1063964,CA,INDIVIDUAL,"10+ years","California Department of Corrections",B,MORTGAGE,16-05-2021,14-09-2021,"Fully Paid",14-10-2021,1296535,"Debt consolidation",B1," 36 months","Source Verified",130000,0.1005,128.9,0.0991,4000,22,4636,2021-12-11
1063804,SC,INDIVIDUAL,"10+ years","BMW Manufacturing",A,MORTGAGE,15-09-2021,13-04-2021,"Fully Paid",13-05-2021,1296372,"Debt consolidation",A1," 36 months","Not Verified",57200,0.0472,243.49,0.0603,8000,47,8518,2021-12-11
1063751,RI,INDIVIDUAL,"5 years","NAVFAC/Naval Station Newport",D,RENT,13-07-2021,13-02-2021,"Charged Off",13-03-2021,1296522,"Debt consolidation",D5," 36 months",Verified,51871,0.0782,522.41,0.1825,14400,9,7869,2021-12-11
1063982,CA,INDIVIDUAL,"2 years","North Coast ag systems",B,OWN,15-08-2021,14-12-2021,"Fully Paid",14-01-2022,1296554,"Debt consolidation",B4," 36 months",Verified,15000,0.1392,146.2,0.1242,4375,5,5263,2021-12-11
1063788,AZ,INDIVIDUAL,"9 years","physicians surgery center of tempe",D,RENT,16-05-2021,15-04-2021,"Charged Off",15-05-2021,1296355,"Debt consolidation",D3," 60 months","Source Verified",43000,0.1013,105,0.1727,4200,19,4200,2021-12-11
1062818,AZ,INDIVIDUAL,"3 years","cardinal logistics",E,MORTGAGE,12-11-2021,12-10-2021,"Fully Paid",12-11-2021,1294695,"Debt consolidation",E1," 60 months","Source Verified",80000,0.2347,514.86,0.1864,20000,13,22958,2021-12-11
1063518,WA,INDIVIDUAL,"7 years","US Air Force",D,MORTGAGE,16-02-2021,14-10-2021,"Fully Paid",14-11-2021,1296086,"Debt consolidation",D4," 60 months","Source Verified",51600,0.2263,113.25,0.1758,4500,13,6295,2021-12-11
1063519,GA,INDIVIDUAL,"10+ years","applied IndustrialTechnoliges",C,MORTGAGE,15-08-2021,12-10-2021,"Fully Paid",12-11-2021,1296087,"Debt consolidation",C1," 60 months",Verified,37320,0.208,309.42,0.1349,18225,12,14880,2021-12-11
1063521,NY,INDIVIDUAL,"10+ years",,A,RENT,16-04-2021,13-06-2021,"Fully Paid",13-07-2021,1288586,"Debt consolidation",A5," 36 months","Not Verified",55000,0.0548,114.32,0.089,3600,18,3977,2021-12-11
1063693,MT,INDIVIDUAL,"8 years",MACYS,D,RENT,13-12-2021,13-12-2021,"Charged Off",13-01-2022,1296259,"Debt consolidation",D3," 36 months","Not Verified",68000,0.1715,357.88,0.1727,10000,16,8589,2021-12-11
1063700,CA,INDIVIDUAL,"10+ years","Catholic Healthcare West",D,MORTGAGE,16-03-2021,13-02-2021,"Fully Paid",13-03-2021,1296266,"Debt consolidation",D5," 36 months","Not Verified",66000,0.0849,544.17,0.1825,15000,28,17729,2021-12-11
1063246,CA,INDIVIDUAL,"1 year","Chase Bank",D,RENT,12-08-2021,12-07-2021,"Fully Paid",12-08-2021,1295751,"Debt consolidation",D2," 60 months",Verified,83004,0.1366,443.89,0.1677,25000,19,19648,2021-12-11
1057424,AZ,INDIVIDUAL,"1 year","Gugino & Mortimer, PLC",A,RENT,14-03-2021,13-10-2021,"Charged Off",13-11-2021,1288982,"Debt consolidation",A4," 36 months","Source Verified",51000,0.2466,500.65,0.079,16000,28,11929,2021-12-11
1063680,CA,INDIVIDUAL,"2 years","Contractor's Cargo",B,RENT,13-05-2021,13-04-2021,"Fully Paid",13-05-2021,1296245,"Debt consolidation",B2," 36 months","Source Verified",55000,0.1156,260.59,0.1065,8000,10,8926,2021-12-11
1063679,VA,INDIVIDUAL,"10+ years","Bank of America",A,MORTGAGE,15-11-2021,14-12-2021,"Fully Paid",14-01-2022,1296244,"Debt consolidation",A3," 36 months","Source Verified",47000,0.1974,224,0.0751,7200,32,8064,2021-12-11
1063034,CA,INDIVIDUAL,"4 years","companion hospice",A,RENT,13-10-2021,13-10-2021,"Fully Paid",13-11-2021,1295527,"Debt consolidation",A3," 36 months","Source Verified",86000,0.133,373.33,0.0751,12000,25,13100,2021-12-11
1063448,TX,INDIVIDUAL,"10+ years","Regent care center",C,OWN,16-05-2021,12-07-2021,"Charged Off",12-08-2021,1296012,"Debt consolidation",C4," 36 months","Not Verified",48000,0.0547,76.56,0.1527,2200,7,2294,2021-12-11
1060804,PA,INDIVIDUAL,"4 years","Roth Marz Partnership",B,MORTGAGE,13-03-2021,13-03-2021,"Fully Paid",13-04-2021,1292769,"Debt consolidation",B4," 60 months","Source Verified",85000,0.1587,628.81,0.1242,28000,31,31962,2021-12-11
1027771,AR,INDIVIDUAL,"2 years","Little Rock Convention & Visitors Bureau",A,MORTGAGE,14-12-2021,14-12-2021,"Fully Paid",14-01-2022,1257143,"Debt consolidation",A3," 36 months",Verified,50000,0.2386,186.67,0.0751,6000,23,6720,2021-12-11
1063421,NY,INDIVIDUAL,"1 year","St. Johnland",A,RENT,16-05-2021,14-05-2021,"Charged Off",14-06-2021,1295979,"Debt consolidation",A5," 60 months","Not Verified",51204,0.2512,165.68,0.089,8000,40,4639,2021-12-11
1062855,NY,INDIVIDUAL,"2 years","3 mile harbor boatyard",C,RENT,12-07-2021,12-02-2021,"Fully Paid",12-03-2021,1295334,"Debt consolidation",C4," 36 months","Not Verified",42996,0.0098,501.09,0.1527,14400,3,14763,2021-12-11
1063626,MD,INDIVIDUAL,"10+ years","The Community College of Baltimore Count",C,MORTGAGE,16-05-2021,16-05-2021,Current,16-06-2021,1296185,"Debt consolidation",C2," 60 months",Verified,85000,0.1341,467,0.1427,25000,31,24722,2021-12-11
1063602,PA,INDIVIDUAL,"< 1 year","Akzo Nobel",B,MORTGAGE,16-05-2021,16-05-2021,Current,16-06-2021,1296158,"Debt consolidation",B3," 60 months",Verified,36000,0.278,355.79,0.1171,16100,33,18850,2021-12-11
1063393,FL,INDIVIDUAL,"3 years","The Crexent Business Centers",E,OWN,16-05-2021,12-05-2021,"Charged Off",12-06-2021,1295948,"Debt consolidation",E5," 60 months",Verified,85000,0.1639,619.88,0.203,35000,40,3094,2021-12-11
1063388,CA,INDIVIDUAL,"4 years","Pasadena city college",A,RENT,16-05-2021,14-01-2021,"Fully Paid",14-02-2021,1295942,"Debt consolidation",A4," 36 months","Source Verified",49668,0.0727,329.33,0.079,10525,9,11651,2021-12-11
1063582,NJ,INDIVIDUAL,"2 years","Harrah's Resort",C,RENT,16-05-2021,14-12-2021,"Fully Paid",14-01-2022,1296138,"Debt consolidation",C5," 36 months","Source Verified",30000,0.052,252.99,0.1596,7200,7,9108,2021-12-11
988402,HI,INDIVIDUAL,"10+ years","CNMI Government",B,OWN,14-04-2021,14-04-2021,"Fully Paid",14-05-2021,1212630,"Debt consolidation",B2," 60 months",Verified,40000,0.2634,340.24,0.1065,18500,27,18898,2021-12-11
1063564,AR,INDIVIDUAL,"10+ years","Kraft Foods",C,MORTGAGE,13-04-2021,13-03-2021,"Fully Paid",13-04-2021,1296115,"Debt consolidation",C1," 36 months",Verified,40000,0.162,407.17,0.1349,12000,27,13686,2021-12-11
1057756,CA,INDIVIDUAL,"10+ years","US Postal Service",D,RENT,16-05-2021,12-10-2021,"Fully Paid",12-11-2021,1289523,"Debt consolidation",D1," 36 months","Source Verified",54011,0.1851,335.36,0.1629,9500,40,10659,2021-12-11
1059960,CA,INDIVIDUAL,"2 years","Bank of America",B,RENT,16-05-2021,13-06-2021,"Fully Paid",13-07-2021,1291803,"Debt consolidation",B4," 36 months",Verified,49110,0.1757,660.79,0.1242,19775,15,22696,2021-12-11
1062577,WA,INDIVIDUAL,"7 years","mckinstry co.",C,MORTGAGE,14-10-2021,14-06-2021,"Fully Paid",14-07-2021,1294447,"Debt consolidation",C2," 60 months",Verified,95000,0.0946,655.44,0.1427,28000,29,35919,2021-12-11
1053188,WI,INDIVIDUAL,"2 years","UW HealthPartners",B,RENT,16-04-2021,14-12-2021,"Fully Paid",14-01-2022,1284748,"Debt consolidation",B4," 36 months",Verified,80000,0.2223,1002.46,0.1242,30000,33,36088,2021-12-11
1063098,CA,INDIVIDUAL,"9 years","PALA CASINO AND RESORT",B,MORTGAGE,14-12-2021,14-12-2021,"Fully Paid",14-01-2022,1295599,"Debt consolidation",B2," 36 months",Verified,55000,0.1333,521.18,0.1065,16000,19,18762,2021-12-11
1063228,CA,INDIVIDUAL,"4 years",Cloudmark,B,RENT,16-05-2021,14-05-2021,"Fully Paid",14-06-2021,1295731,"Debt consolidation",B2," 36 months","Not Verified",100000,0.0199,135.18,0.1065,4150,8,4834,2021-12-11
1039993,AL,INDIVIDUAL,"10+ years","BlueCross BlueShield of TN",B,MORTGAGE,16-05-2021,16-05-2021,Current,16-06-2021,1269948,"Debt consolidation",B3," 60 months",Verified,72000,0.2648,331.48,0.1171,15000,15,17546,2021-12-11
1063062,AR,INDIVIDUAL,"10+ years","Simmons First National.Com",C,OWN,16-05-2021,14-12-2021,"Fully Paid",14-01-2022,1295557,"Debt consolidation",C2," 36 months","Source Verified",75000,0.1346,343.09,0.1427,10000,18,12351,2021-12-11
1063199,CA,INDIVIDUAL,"< 1 year","US Bank",D,MORTGAGE,15-01-2021,13-10-2021,"Fully Paid",13-11-2021,1295495,"Debt consolidation",D5," 60 months",Verified,75000,0.1058,638.25,0.1825,25000,29,32076,2021-12-11
1063187,NV,INDIVIDUAL,"6 years","harrahs las vegas",C,RENT,14-12-2021,14-03-2021,"Fully Paid",14-04-2021,1295480,"Debt consolidation",C5," 36 months","Source Verified",39000,0.2191,140.55,0.1596,4000,15,4928,2021-12-11
1063040,NY,INDIVIDUAL,"< 1 year","Chase Investments Services Corp.",B,RENT,15-12-2021,14-02-2021,"Fully Paid",14-03-2021,1295533,"Debt consolidation",B3," 36 months","Not Verified",60000,0.0886,496.14,0.1171,15000,15,17605,2021-12-11
1063001,CA,INDIVIDUAL,"5 years","tian shan trading",E,OWN,16-05-2021,15-06-2021,"Fully Paid",15-07-2021,1295090,"Debt consolidation",E2," 60 months",Verified,31000,0.2013,155.75,0.1903,6000,14,8951,2021-12-11
1062997,NY,INDIVIDUAL,"10+ years","Hudson Hotel",C,RENT,13-04-2021,12-11-2021,"Charged Off",12-12-2021,1295086,"Debt consolidation",C4," 36 months",Verified,60000,0.1072,521.97,0.1527,15000,18,6379,2021-12-11
1062808,MD,INDIVIDUAL,"6 years",NIHFCU,A,RENT,15-10-2021,12-12-2021,"Fully Paid",12-01-2022,1294683,"Debt consolidation",A3," 36 months","Not Verified",42000,0.2806,385,0.0751,12375,34,13175,2021-12-11
1062983,FL,INDIVIDUAL,"10+ years","Bay Area Women's Care",B,MORTGAGE,14-12-2021,14-12-2021,"Fully Paid",14-01-2022,1295070,"Debt consolidation",B2," 36 months","Not Verified",50000,0.2011,423.46,0.1065,13000,15,15244,2021-12-11
1061972,CA,INDIVIDUAL,"10+ years",lakeshore,A,RENT,16-05-2021,14-06-2021,"Fully Paid",14-07-2021,1293809,"Debt consolidation",A4," 36 months","Not Verified",32400,0.0756,250.33,0.079,8000,15,8978,2021-12-11
